source,target,relation,confidence,directed,label,source_url,slices,evidence,receipt,edge_class
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-050,created_project_on,confirmed,yes,Manifund / Oliver Habryka,https://manifund.org/projects/lightcone-infrastructure,all,"Image: habryka avatarOliver Habryka ·created May 8, 2024",https://manifund.org/projects/lightcone-infrastructure,COLLAB
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-053,guest_author_for,confirmed,yes,Machine Intelligence Research Institute / Oliver Habryka,https://intelligence.org/category/guest-posts/,all,"This is a guest post by Oliver Habryka, lead developer for LessWrong.",https://intelligence.org/category/guest-posts/,COLLAB
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-055,grantmaker_to,confirmed,yes,Ought / Oliver Habryka,https://forum.effectivealtruism.org/posts/sTvepoxCDMgskGDDN/long-term-future-fund-november-grant-decisions,all,"Grant author(s): Alex Zhu, Helen Toner, Matt Fallshaw, Matt Wage, Oliver Habryka",https://forum.effectivealtruism.org/posts/sTvepoxCDMgskGDDN/long-term-future-fund-november-grant-decisions,FINANCIAL
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-066,Publicly named Recommender,confirmed,yes,Publicly Named Recommender,https://survivalandflourishing.fund/2019/recommendations,all,"Publicly named as a Recommender in SFF’s S-Process grant rounds in 2019-Q4, 2020-H1, and 2020-H2.",https://survivalandflourishing.fund/2019/recommendations https://survivalandflourishing.fund/2020/h1/recommendations https://survivalandflourishing.fund/2020/h2/recommendations https://survivalandflourishing.fund/2021/h1/recommendations https://survivalandflourishing.fund/2021/h2/recommendations https://survivalandflourishing.fund/2019/recommendations,FINANCIAL
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-066,Publicly named Speculator,confirmed,yes,Publicly Named Speculator,https://survivalandflourishing.fund/speculation-grants,all,Oliver Habryka is publicly listed by SFF as a Speculator in its Speculation Grants Program.,https://survivalandflourishing.fund/speculation-grants https://survivalandflourishing.fund/speculation-grants,FINANCIAL
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-066,S-Process co-developer,confirmed,yes,S Process Co Developer,https://survivalandflourishing.fund/s-process,all,"Oliver Habryka co-developed SFF’s S-Process, the algorithm-and-meeting structure used to review funding applications and make grant recommendations.",https://survivalandflourishing.fund/s-process https://survivalandflourishing.fund/s-process,COLLAB
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-066,co-developed the S-Process used by the Survival and Flourishing Fund,confirmed,yes,"Oliver Habryka is named as a co-developer of “The S-Process,” which the Survival and Flourishing Fund describes as used by its team for reviewing funding applications.",https://survivalandflourishing.fund/s-process,all,"The target is the Survival and Flourishing Fund grantmaking program/project, kept distinct from Survival and Flourishing Corp. The evidence supports co-development of the S-Process, not co-development, ownership, management, or control of the Fund. The source states that SFF’s current S-Process impl",https://survivalandflourishing.fund/s-process,FINANCIAL
person_source_local:lightcone-infrastructure:LC-P001,institution:inst-075,fund_manager_of,confirmed,yes,Long-Term Future Fund / Oliver Habryka,https://forum.effectivealtruism.org/posts/PAco5oG579k2qzrh9/ltff-and-eaif-are-unusually-funding-constrained-right-now,all,Some fund managers (including myself) weighed in.,https://forum.effectivealtruism.org/posts/PAco5oG579k2qzrh9/ltff-and-eaif-are-unusually-funding-constrained-right-now,FINANCIAL
person_source_local:lightcone-infrastructure:LC-P001,institution_candidate_source_local:INSTITUTION008-001,founded_and_runs,confirmed,yes,LessWrong / Oliver Habryka,https://www.lesswrong.com/posts/eR7Su77N2nK3e5YRZ,all,"I founded the LessWrong 2.0 team in 2017, with the goal of reviving LessWrong.com",https://www.lesswrong.com/posts/eR7Su77N2nK3e5YRZ,EMPLOYMENT
person_source_local:lightcone-infrastructure:LC-P001,institution_candidate_source_local:INSTITUTION008-004,organizer_of,confirmed,yes,LessOnline / Oliver Habryka,https://manifund.org/projects/lightcone-infrastructure,all,We run an annual conference for the blogosphere named LessOnline.,https://manifund.org/projects/lightcone-infrastructure,OTHER
person_source_local:lightcone-infrastructure:LC-P001,institution_candidate_source_local:INSTITUTION008-011,contributed_to,confirmed,yes,EA Forum / Oliver Habryka,https://www.centreforeffectivealtruism.org/blog/how-we-think-about-the-ea-forum,all,Credit to Oliver Habryka for an initial list upon which we built to produce the above.,https://www.centreforeffectivealtruism.org/blog/how-we-think-about-the-ea-forum,COLLAB
person_source_local:lightcone-infrastructure:LC-P001,person_source_local:miri:MIRI-P003,coordinated_events_for,confirmed,yes,Oliver Habryka / Eliezer Yudkowsky,https://hpmor.com/author/yudkowsky/,all,Oliver Habryka is coordinating wrap parties for HPMOR,https://hpmor.com/author/yudkowsky/,OTHER
person_source_local:longview-philanthropy:LV-P001,institution:inst-037,reported_intellectual_exposure,confirmed,yes,Reported Intellectual Exposure,https://www.longview.org/about/simran-dhaliwal/,all,where she first came across the concept of using evidence and reason to do the most good at a Giving What We Can talk.,https://www.longview.org/about/simran-dhaliwal/ https://find-and-update.company-information.service.gov.uk/company/14444004/officers https://find-and-update.company-information.service.gov.uk/company/14444004/filing-history/MzQ4MzcxMjE5OGFkaXF6a2N4/document?format=pdf&download=0 https://www.longview.org/about/simran-dhaliwal/,OTHER
person_source_local:longview-philanthropy:LV-P001,institution:inst-049,role_as_described,confirmed,yes,Role As Described,https://www.longview.org/about/simran-dhaliwal/,all,"CEO Simran coordinates Longview Philanthropy’s research, grantmaking, and advising work.",https://www.longview.org/about/simran-dhaliwal/ https://find-and-update.company-information.service.gov.uk/company/14444004/officers https://find-and-update.company-information.service.gov.uk/company/14444004/filing-history/MzQ4MzcxMjE5OGFkaXF6a2N4/document?format=pdf&download=0 https://www.longview.org/about/simran-dhaliwal/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P004,institution:inst-049,role_as_described,confirmed,yes,Role As Described,https://www.longview.org/about/alysha-glenn/,all,Alysha Glenn Chief Partnerships Officer,https://www.longview.org/about/alysha-glenn/ https://www.longview.org/about/alysha-glenn/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P005,discovery_source_local:ND005-002,earned_degree_from,confirmed,yes,University of Oxford / Ruby Emerson,https://www.longview.org/about/ruby-emerson/,all,She holds an MPhil in Economics from the University of Oxford,https://www.longview.org/about/ruby-emerson/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P005,institution:inst-049,role_as_described,confirmed,yes,Role As Described,https://www.longview.org/about/ruby-emerson/,all,"Chief of Staff at Longview Philanthropy, supporting its CEO across strategy, grantmaking, and operations.",https://www.longview.org/about/ruby-emerson/ https://rethinkpriorities.org/team-member/ruby-dickson/ https://www.longview.org/about/ruby-emerson/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P005,institution:inst-059,employed_by,confirmed,yes,Rethink Priorities / Ruby Emerson,https://www.longview.org/about/ruby-emerson/,all,"Before joining Longview, Ruby was a researcher at Rethink Priorities",https://www.longview.org/about/ruby-emerson/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P005,institution:inst-081,research_funded_by,confirmed,yes,Open Philanthropy / Ruby Emerson,https://rethinkpriorities.org/research-area/ai-for-health/,all,Ruby Emerson and Jenny Kudymowa jointly researched and wrote this report. ... Coefficient Giving (formerly Open Philanthropy) provided funding for this report,https://rethinkpriorities.org/research-area/ai-for-health/,FINANCIAL
person_source_local:longview-philanthropy:LV-P005,registry_source_local_person:ea-funds::EF-R1855:subject,coauthored_with,confirmed,yes,Ruby Emerson / Kieran Greig,https://rethinkpriorities.org/research-area/what-do-increasing-ai-capabilities-mean-for-global-health-and-development/,all,"Jamie Elsey, Ruby Emerson, Kieran Greig, John Firth, Jerome Mayaud",https://rethinkpriorities.org/research-area/what-do-increasing-ai-capabilities-mean-for-global-health-and-development/,COLLAB
person_source_local:longview-philanthropy:LV-P006,institution:inst-021,employed_by,confirmed,yes,Convergence Analysis / Michael Aird,https://hearthisidea.com/episodes/aird/,all,"It was just the two co-founders, and I was their first employee.",https://hearthisidea.com/episodes/aird/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution:inst-022,guest_manager_of,confirmed,yes,EA Funds / Michael Aird,https://www.lesswrong.com/posts/5AAFoigbbMqgrTpDh/you-can-talk-to-ea-funds-before-applying,all,"Michael Aird (currently a guest manager; can be contacted via EA Forum, LessWrong, or email)",https://www.lesswrong.com/posts/5AAFoigbbMqgrTpDh/you-can-talk-to-ea-funds-before-applying,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution:inst-041,affiliate_of,confirmed,yes,GovAI / Michael Aird,https://www.governance.ai/team/michael-aird,all,Michael Aird ## Affiliate,https://www.governance.ai/team/michael-aird,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution:inst-047,cofounder_and_adviser,confirmed,yes,Cofounder And Adviser,https://www.longview.org/about/michael-aird/,all,Michael Aird is an advisor and co-founder of the Institute for AI Policy and Strategy.,https://www.longview.org/about/michael-aird/ https://www.givingwhatwecan.org/blog/member-profile-michael-aird https://rethinkpriorities.org/team-member/michael-aird/ https://rethinkpriorities.org/research-area/announcing-the-nuclear-risk-forecasting-tournament/ https://www.longview.org/about/michael-aird/,GOVERNANCE
person_source_local:longview-philanthropy:LV-P006,institution:inst-047,cofounder_and_adviser_of,confirmed,yes,Cofounder And Adviser Of,https://www.longview.org/about/michael-aird/,all,Profile supplies the full institution name and role but no start date or current-tenure guarantee. IAPS brand is not equated with an unstated legal entity.,https://www.longview.org/about/michael-aird/,GOVERNANCE
person_source_local:longview-philanthropy:LV-P006,institution:inst-049,role_as_described,confirmed,yes,Role As Described,https://www.longview.org/about/michael-aird/,all,Each receipt title and date applies only to that cited observation. Combined observations do not establish continuous tenure or every title across every date.,https://www.longview.org/about/michael-aird/ https://www.givingwhatwecan.org/blog/member-profile-michael-aird https://rethinkpriorities.org/team-member/michael-aird/ https://rethinkpriorities.org/research-area/announcing-the-nuclear-risk-forecasting-tournament/ https://www.longview.org/about/michael-aird/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution:inst-057,former_associate_director,confirmed,yes,Former Associate Director,https://www.longview.org/about/michael-aird/,all,"Before joining Longview Philanthropy, Michael Aird was an associate director at RAND’s Center on AI, Security, and Technology.",https://www.longview.org/about/michael-aird/ https://www.givingwhatwecan.org/blog/member-profile-michael-aird https://rethinkpriorities.org/team-member/michael-aird/ https://rethinkpriorities.org/research-area/announcing-the-nuclear-risk-forecasting-tournament/ https://www.longview.org/about/michael-aird/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution:inst-073,employed_by,confirmed,yes,Future of Humanity Institute / Michael Aird,https://www.longview.org/about/michael-aird/,all,He was previously a Research Scholar at the University of Oxford’s Future of Humanity Institute.,https://www.longview.org/about/michael-aird/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution:inst-073,former_research_scholar,confirmed,yes,Former Research Scholar,https://www.longview.org/about/michael-aird/,all,Previously a Research Scholar at the University of Oxford’s Future of Humanity Institute.,https://www.longview.org/about/michael-aird/ https://www.givingwhatwecan.org/blog/member-profile-michael-aird https://rethinkpriorities.org/team-member/michael-aird/ https://rethinkpriorities.org/research-area/announcing-the-nuclear-risk-forecasting-tournament/ https://www.longview.org/about/michael-aird/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution:inst-083,former_associate_director_at,confirmed,yes,"Longview’s biography says Michael Aird joined from the RAND Center on AI, Security, and Technology, where he was an associate director.",https://www.longview.org/about/michael-aird/,all,"Center-level role; not an additional independently incorporated employer. Source-local accepted person identity only; no person merge, ideology, control, paid funding, or current role continuity inferred. Statement attributed to archived source; no independent current role verification. Relationship",https://www.longview.org/about/michael-aird/,EMPLOYMENT
person_source_local:longview-philanthropy:LV-P006,institution_candidate_source_local:INSTITUTION008-001,published_on,confirmed,yes,LessWrong / Michael Aird,https://rethinkpriorities.org/research-area/announcing-the-nuclear-risk-forecasting-tournament/,all,It was written by Michael Aird and cross-posted to Medium and LessWrong.,https://rethinkpriorities.org/research-area/announcing-the-nuclear-risk-forecasting-tournament/,COLLAB
