id,label,kind,layer,ideology,magnitude,ein,source_url,notes,logo,country,slices,n_slices,communities,community_primary
institution_candidate_source_local:TARGETORG029-003,Palisade Research,org,org,,2,,https://palisaderesearch.org/,"Palisade Research is an AI-risk research and policy-advocacy organization. On its website, it says it studies AI agents’ capabilities and motivations to understand risks of losing control to such agents, and aims to help people and institutions avoid “permanent disempowerment” by strategic AI agents. The site lists research on AI drives and motivations, evaluation, and strategic capabilities, alon",institution_candidate_source_local:TARGETORG029-003,,all,1,safety,safety
institution_candidate_source_local:TARGETORG029-004,PauseAI US,org,org,,1,,https://www.pauseai-us.org/,"PauseAI US describes itself as a nationwide grassroots movement seeking to pause AI development and urging the United States to lead an international treaty to do so. Its website says volunteers meet lawmakers, educate the public, engage with media, and organize local grassroots activity around AI regulation. The site identifies it as a nonprofit, tax-exempt 501(c)(3) corporation. A Future of Life",institution_candidate_source_local:TARGETORG029-004,,all,1,gov|safety,gov
institution_candidate_source_local:TARGETORG029-005,Stichting PauseAI,org,org,,1,,https://pauseai.info/,"Stichting PauseAI is the organization named in the footer of the PauseAI website, which presents PauseAI as a movement advocating an international pause in development of the most powerful general AI systems until they can be made safe. The site invites public participation through community, action, subscription, and donation channels. A Future of Life Institute grant-program page lists Stichting",institution_candidate_source_local:TARGETORG029-005,,all,1,gov|safety,gov
institution_candidate_source_local:TARGETORG029-011,Evitable,project,project,,2,88-0967420,https://evitable.com/,"Evitable is a charitable project fiscally sponsored by Anti Entropy. On its website, it says it was founded by AI professor David Krueger to expose what it calls an AI crisis and to oppose the race to replace humanity; it invites public involvement and advocates stopping development of increasingly powerful AI systems. A Future of Life Institute grant-program page lists Evitable with a $100,000 am",institution_candidate_source_local:TARGETORG029-011,,all,1,,
institution_candidate_source_local:TARGETORG029-014,Transluce,org,org,,2,,https://transluce.org/about,"Transluce describes itself as an independent nonprofit research lab building infrastructure, platforms, research, and tools to improve public understanding and scalable oversight of AI. Its about page identifies a team led by co-founders Jacob Steinhardt, CEO, and Sarah Schwettmann, Chief Scientist; it also describes governance and disclosure policies and invites open-source contributions.",institution_candidate_source_local:TARGETORG029-014,,all,1,safety,safety
institution_candidate_source_local:TARGETORG029-015,SaferAI,org,org,,2,,https://www.safer-ai.org/about,"SaferAI is a France-based nonprofit, registered as a French association loi 1901, that its undated about page describes as developing AI-risk measurement tools for governments and companies. It combines quantitative risk research, company-risk ratings and advisory work, and participation in AI standards and governance work intended to support AI accountability and safer AI risk management.",institution_candidate_source_local:TARGETORG029-015,,all,1,safety|gov,safety
institution_candidate_source_local:TARGETORG029-016,Talos Network,org,org,,2,,https://www.talosnetwork.org/,"Talos Network describes itself as fostering the next generation of frontier AI policymakers. Its website presents the Talos Fellowship as its flagship programme for launching and accelerating European AI-policy careers, with a stated focus on safe and responsible deployment of advanced AI and related technologies.",institution_candidate_source_local:TARGETORG029-016,,all,1,gov,gov
institution_candidate_source_local:TARGETORG029-017,Centre for the Study of Existential Risk,org,org,,5,,https://www.cser.ac.uk/about-us/,The Centre for the Study of Existential Risk is an interdisciplinary research centre within the Institute for Technology and Humanity at the University of Cambridge. Its stated purpose is the study and mitigation of existential and global catastrophic risks.,institution_candidate_source_local:TARGETORG029-017,,all,1,ea|safety|gov,ea
institution_candidate_source_local:TARGETORG029-019,Centre for Future Generations,org,org,,1,,https://cfg.eu/about-us/,"Centre for Future Generations (CFG) describes itself as an independent nonprofit think-and-do tank that helps policymakers anticipate and govern rapid technological change. Its work addresses the societal implications and governance of advanced AI, biotechnology, climate interventions and neurotechnology, using foresight, policymaker education, policy proposals and advocacy. According to its accou",institution_candidate_source_local:TARGETORG029-019,,all,1,gov,gov
institution_candidate_source_local:TARGETORG029-012,INHR,org,org,,1,,https://inhr.org/,"INHR is a U.S.-registered 501(c)(3) nonprofit which, on its website, describes its work as improving small and mid-sized states’ and NGOs’ access to and effectiveness at the United Nations through capacity building, training, advisory support, and programming on human rights, health, sustainability, disarmament, and conflict mediation. The site says INHR began AI safety and security risk-reduction",institution_candidate_source_local:TARGETORG029-012,,all,1,gov,gov
person_source_local:far-ai:FA-P001,Adam Gleave,person,person,,20,,https://www.far.ai/team,"Co-founder and CEO of FAR.AI; board member of the Safe AI Forum, London Initiative for Safe AI, and METR. PhD in artificial intelligence from UC Berkeley (2022), advised by Stuart Russell.",person_source_local:far-ai:FA-P001,,all,1,safety|rat,safety
person_source_local:coefficient-giving:CG-PE001,Alexander Berger,person,person,,5,,https://coefficientgiving.org/team/alexander-berger/,Co-founder and CEO of Coefficient Giving; co-founded its precursor project in 2011 and became the independent organization’s first employee in 2017. Former research analyst at GiveWell.,person_source_local:coefficient-giving:CG-PE001,,all,1,ea,ea
person_source_local:apollo-research:APO-P004,Alexander Meinke,person,person,,6,,https://www.apolloresearch.ai/team,"Head of Research at Apollo Research; coauthor of ""Frontier Models are Capable of In-context Scheming"" (2024).",person_source_local:apollo-research:APO-P004,,all,1,safety,safety
person_source_local:constellation-institute:CI-P002,Alexandra Bates,person,person,,10,,https://constellation.org/about,"Interim Director of Convening at Constellation Institute; Manifund regrantor with a $125K 2025 budget, allocating $50K each to Forethought and Lightcone Infrastructure.",person_source_local:constellation-institute:CI-P002,,all,1,ea|rat|safety|gov,ea
